,business_id,name,address,city,state,postal_code,stars,review_count,is_open,attributes,categories,hours
4367,NjUjzEvHfyRcKI7VYwLY0Q,Cafe Habana,102 S 21st St,Philadelphia,PA,19103,4.0,5,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'Alcohol': ""'full_bar'""}","Restaurants, Nightlife, Lounges, Bars",
4368,M0_Yc94Yq-G7HV8rrl9fQA,Gaetano’s,3820 Lancaster Ave,Philadelphia,PA,19104,3.5,6,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Pizza, Restaurants, Sandwiches, Cheesesteaks","{'Monday': '11:0-22:45', 'Tuesday': '11:0-22:45', 'Wednesday': '11:0-22:45', 'Thursday': '11:0-22:45', 'Friday': '11:0-22:45', 'Saturday': '11:0-22:45', 'Sunday': '12:0-21:45'}"
4369,0gNdPyA4KvIFTTZEhqMG7Q,Bike Stop Outpost,610 S Main St,Saint Charles,MO,63301,4.5,6,1,"{'BikeParking': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Shopping, Bikes, Fashion, Outdoor Gear, Sporting Goods, Bike Rentals, Sports Wear, Active Life","{'Monday': '0:0-0:0', 'Tuesday': '10:0-15:0', 'Wednesday': '11:0-16:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-16:0'}"
4370,VwCR9uFMaDbGhZuxtB_1rw,Garage Door Repair Of Tucson,13139 N Pioneer Way,Oro Valley,AZ,85755,4.5,9,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Local Services, Garage Door Services, Contractors, Home Services","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0'}"
4371,HwZG4PC_g_MHGogpYdAd0Q,"Michael W Thompson, DDS","536 E Arrellaga St, Ste 104",Santa Barbara,CA,93103,5.0,7,0,{'ByAppointmentOnly': 'True'},"Dentists, Health & Medical, General Dentistry","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '7:0-14:0'}"
4372,sQ7YjoRXw0NkdYJEzfEoqQ,Shoney's Restaurant,1306 Murfreesbo Rd,Franklin,TN,37064,2.0,24,0,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'Caters': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","American (Traditional), Restaurants",
4373,r31oH9nLDCLcSqsd3MdT1A,Wendy's,800 Reed Rd,Broomall,PA,19008,1.5,40,1,"{'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Fast Food, Restaurants, Burgers","{'Monday': '10:0-1:0', 'Tuesday': '10:0-1:0', 'Wednesday': '10:0-1:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-1:0'}"
4374,qWnjIYmfBdWUTelGor0rEA,Riccardo's Pizza & Restaurant,240 John F Kennedy Way,Willingboro,NJ,08046,3.5,19,1,"{'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BYOB': 'False', 'Caters': 'True', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'False', 'Corkage': 'False', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Pizza, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-23:0'}"
4375,esBAsJXJbTYb2zfo48FpOw,Anytime Fitness,8424 W Hillsborough Ave,Tampa,FL,33615,4.5,13,1,"{'BikeParking': 'True', 'GoodForKids': 'False', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}""}","Trainers, Gyms, Fitness & Instruction, Active Life","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
4376,QQoa0olMchHaCE4otbLaBg,Moxie Pest Control - Philidelphia,715 Flinthill Rd,King of Prussia,PA,19406,2.5,6,1,,"Pest Control, Local Services","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-12:0'}"
4377,HTqoEYWlJkEXNEmHtKCPIA,Stitch-It Alterations,4101 Hillsboro Cir,Nashville,TN,37215,4.5,25,1,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'WheelchairAccessible': 'True'}","Bespoke Clothing, Men's Clothing, Embroidery & Crochet, Sewing & Alterations, Local Services, Shopping, Arts & Crafts, Fashion","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
4378,Spq-2DVE8nilFhSFk0jLug,Tony B's Pizzeria,544 Gravois Rd,Fenton,MO,63026,2.5,20,0,"{'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-21:0'}"
4379,J55AT36H5EeJ9ey8etGjHA,Donut Palace,3466-D Lebanon Pike,Hermitage,TN,37076,4.5,47,1,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'False'}","Food, Donuts","{'Monday': '4:30-14:0', 'Tuesday': '4:30-14:0', 'Wednesday': '4:30-14:0', 'Thursday': '4:30-14:0', 'Friday': '4:30-14:0', 'Saturday': '4:30-14:0', 'Sunday': '5:0-13:0'}"
4380,eUXPZQSeZVpKHd0aRF3Rsw,Long John Silver's,3847 W Washington,Indianapolis,IN,46231,2.5,8,1,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Fast Food, Seafood, Restaurants, American (New)","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}"
4381,ZFcE6HItnUzgGPM0Uxm-DQ,Pushing Pastry Cafe,4235 S Claiborne Ave,New Orleans,LA,70125,4.5,7,0,"{'RestaurantsDelivery': 'False', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True'}","Cafes, Patisserie/Cake Shop, Restaurants, Food, Waffles, Comfort Food, Breakfast & Brunch","{'Monday': '6:0-17:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-19:0', 'Saturday': '7:0-18:0'}"
4382,WrNg2bDzC2LpXdsk6dn6uA,Select Electric,316 California Ave,Reno,NV,89509,4.5,12,1,{'BusinessAcceptsCreditCards': 'True'},"Home Services, Electricians","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
4383,zU1rfW-rBW2Jm9ERqVg3fw,Casas Adobes Pediatrics,7600 N La Cholla Blvd,Tucson,AZ,85741,3.5,6,1,{'ByAppointmentOnly': 'True'},"Doctors, Pediatricians, Health & Medical","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
4384,q6661I3CGW0UB740E5Zjfw,India House,418 State St,Santa Barbara,CA,93101,2.0,136,0,"{'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': True, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Home & Garden, Home Decor, Restaurants, Shopping, Indian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-21:0'}"
4385,duGwRBwasRIsxs16YseXWw,Harbor Freight Tools,154 W Fletcher Ave,Tampa,FL,33612,1.5,6,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Home & Garden","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '9:0-18:0'}"
4386,0d223PXcDFzz52qLgSHFUA,Forever 2 Wheels +,424 Greenbrae Dr,Sparks,NV,89431,4.0,14,0,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Shopping, Sporting Goods, Bike Repair/Maintenance, Skate Shops, Local Services, Local Flavor, Bikes","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '12:0-17:0'}"
4387,MFdJytuvSse0p97knfElCA,"Michelle M Eagan, MD","4224 Houma Blvd, Ste 250",New Orleans,LA,70115,4.5,15,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'WiFi': ""u'no'""}","Beauty & Spas, Health & Medical, Cosmetic Surgeons, Skin Care, Doctors, Surgeons","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-15:0'}"
4388,avNUBfd-ZVCA0OkgEvaVqw,Studio Branca,12627 Olive Blvd,Creve Coeur,MO,63141,3.5,51,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'BikeParking': 'True', 'GoodForKids': 'True'}","Beauty & Spas, Nail Salons, Health & Medical, Medical Spas, Hair Salons, Hair Removal, Makeup Artists, Waxing, Day Spas, Massage","{'Monday': '8:0-20:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '8:0-16:0'}"
4389,ew6lDkRqYgXp7wrrMjTzRg,B Perfect Nails,140 Street Albert Road,St Albert,AB,T8N 7C8,2.0,8,1,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Nail Salons, Beauty & Spas",
4390,F-vfI049swuwDR7HMOW1Fg,Red Habanero,8510 E 96th St,Fishers,IN,46037,3.5,198,1,"{'Caters': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Mexican, New Mexican Cuisine, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
4391,ySSOZ_fz7wMhfjhWKzdR-w,Johnny Rockets,2500 E Second St,Reno,NV,89595,4.0,520,1,"{'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'DogsAllowed': 'False', 'DriveThru': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsTableService': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'BYOB': 'False', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': True, 'casual': True}"", 'BikeParking': 'False', 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'Corkage': 'False', 'Caters': 'True', 'WheelchairAccessible': 'True'}","Burgers, Restaurants, Fast Food, American (Traditional), Sandwiches, Diners","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
4392,FBaf2gxShm2DqC71w2G1DQ,Powell Heating & Air Conditioning,1842 Hymer Ave,Sparks,NV,89431,4.0,15,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'False'}","Building Supplies, Appliances, Contractors, Home & Garden, Home Services, Shopping, Electricians, Heating & Air Conditioning/HVAC","{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
4393,iJ2DouXcIs0NwM9EdGlDZQ,Sherwood Florist,11060 Northcliffe Blvd,Spring Hill,FL,34608,4.5,33,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'None', 'WiFi': ""u'free'""}","Wedding Planning, Shopping, Candle Stores, Event Planning & Services, Home & Garden, Nurseries & Gardening, Floral Designers, Gift Shops, Florists, Flowers & Gifts","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-16:0'}"
4394,1z-WWpERPYI6Q4rr8M6UgA,Tuscan Sky Hair Salon and Gifts,5761 Chippewa St,Saint Louis,MO,63109,2.5,6,1,"{'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True'}","Massage Therapy, Threading Services, Hair Salons, Massage, Waxing, Health & Medical, Beauty & Spas, Hair Removal, Skin Care","{'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-16:0'}"
4395,4i4AA184MUz3wobkhdAA3A,Rite Aid,6201 Germantown Ave,Philadelphia,PA,19144,2.0,6,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Shopping, Food, Drugstores, Convenience Stores","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-20:0'}"
4396,l3WdpUNsmC9SIhCmgDoeVw,Harding House Brewing Company,904 51st Ave N,Nashville,TN,37209,4.5,23,1,"{'HasTV': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True'}","Food, Breweries, Nightlife, Bars, Beer Bar, Beer Gardens","{'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-21:0'}"
4397,dccdmctuc1TZn5q6IA5J6A,Dream Dinners,"9520 Uptown Dr, Ste H",Indianapolis,IN,46256,4.5,6,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True'}","Food, Do-It-Yourself Food, Specialty Food",
4398,IgCwdvf8RTNUkcUhylBGBg,Manhattan Nails Salon,3511 S Manhattan Ave,Tampa,FL,33629,4.0,134,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False'}","Nail Salons, Beauty & Spas, Eyelash Service, Hair Removal, Waxing","{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-18:30', 'Sunday': '11:0-17:0'}"
4399,kbTVAHUbvK-SLFUvsRQKAg,Blue Coast Burrito,"7003 Chadwick Dr, Ste 151",Smyrna,TN,37167,4.5,6,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Mexican, Restaurants, Food",
4400,f5xvS-qajT5G84zXF07m8g,Basin St. Station,501 Basin St,New Orleans,LA,70112,4.0,26,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Tours, Event Planning & Services, Venues & Event Spaces, Arts & Entertainment, Cultural Center","{'Monday': '8:30-17:30', 'Tuesday': '8:30-17:30', 'Wednesday': '8:30-17:30', 'Thursday': '8:30-17:30', 'Friday': '8:30-17:30', 'Saturday': '8:30-17:30', 'Sunday': '8:30-17:30'}"
