,user_id,name,review_count,elite,fans,average_stars,compliments_total
4283,uBkWIFiLqousZqRbERKoAQ,Tyler,121,"2018,2019,20,20,2021",5,4.07,48
4284,ihgFkGL4zHS2y35k2RtuFg,Mara,20,,6,4.32,13
4285,TYg_pBjwDiATGn74NRY9Tg,Paula,22,,0,4.43,1
4286,4M-OczQXOKeTn1MSoxr1rg,Michelle,45,,0,4.26,1
4287,e2sJeAXWdiGgQfIJfEQZ7w,Emily,67,"2011,2012",5,4.31,33
4288,jEBySjq6tgL-_R3P7LHq0w,Francine,209,"2010,2011,2012,2013,2014",17,3.77,135
4289,VKUlcVRKVJXOszOoxP1SVg,Mo,77,"2014,2015,2016",8,4.51,62
4290,puqwzHvxKqt7-hqJIISYEw,Lacey,149,"2015,2016",6,4.18,9
4291,omf-Hz8ZGwIljHWuoTj4nQ,Mike,7,,0,3.89,5
4292,r7amzreWp4ou46DBG1D0bw,Andrew,50,,2,4.4,70
4293,W4LbhU_wABFABBZIqBV-lQ,Tony,408,"2009,2010,2011,2012,2013,2014,2015,2016,2017",68,3.98,1298
4294,IwHLuykqqmGVNHJ_UCwXWg,Marqus,4112,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",495,3.55,8866
4295,IoEJBuQ8mhFgxvQS8E8eDw,Jason,26,"2009,2010,2011",16,4.09,124
4296,3Gti20GeoNvHLVspty6HJA,Gregory,61,,3,2.87,8
4297,gRGalHVu6BcaUDIAGVW_xQ,Connie,44,"2010,2011",4,3.77,34
4298,3qO845Vxhxcke1XjFqRGrw,Matt,325,"2010,2011",12,3.83,69
4299,fXzUPQe789nM9WPUP8qqIg,Jethro,140,"2012,2013",5,3.5,34
4300,wFamDbjhhY_myRb4dUEwoA,Elishevah,621,"2006,2009,2010,2011,2012",124,3.68,1549
4301,JzmJ6U20uJ9pZonwKGvMuA,Joshua,529,"2007,2008,2010,2011,2012,2013,2014,2015,2016",54,3.87,500
4302,dRaLq9sF45RYHhKfUd8NMg,Brenda,545,"2009,2010,2011",49,3.85,266
4303,aKY4eFOJeCaXnw1jGPozTw,Sandra,1553,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",145,4.05,2198
4304,C4zmzpA3lFVdxjEH6_NAEg,Jim,69,,15,3.83,10
4305,IkqQDwwDuLpqmFf8VqNNkA,Scott,458,"2010,2011,2012,2013,2014,2015,2016",25,3.55,67
4306,Itn_l0c5vKhnOlyESDOr3w,Pui,104,,9,3.79,53
4307,p65JTZORrN_CcQeRrlJ_EA,Tami,7,,0,2.7,2
4308,COZyqQJHxThAProRlZU4oQ,Lana,294,"2008,2009,2010,2011,2012,2015,2016",13,3.14,53
4309,GLa-9-IU5EuLt5W8VWQDAQ,Lauren,663,"2011,2012,2013,2014,2015,2016,2017",45,3.8,181
4310,QlFMn3xECbC-vxe_rGSlsg,Ben,107,2007,23,4.31,101
4311,yBJ_NCgqCjBN0HYSz94THQ,Manya,11,,0,4.55,7
4312,rXK6GWYvwOiXzK4LFXtZ_Q,Andre,42,,5,3.86,111
4313,j5ezF5mEGpnDwdTmAHci7Q,Albert,2202,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",161,3.96,577
4314,if2YF4bUzTvim-klVpIVRQ,Matthew,36,,2,4.54,14
4315,H6Eug1lP8LxexxUg4y9tdQ,Jason,123,"2011,2012,2013,2014",4,4.5,207
4316,a3zyL4wNQam4pPyd8K1tNg,Sarah,42,,13,3.89,37
4317,qt6NQtOZV4QHhbI8GM7Hzw,Trish,23,,2,3.63,0
4318,d9XS6t-zCmsaaVKgPX_LJg,John,15,,3,4.4,7
4319,GCm8E-vatg1JVje_1SJkFA,Mimi,173,,13,3.19,62
4320,7Hvh8ETJ-0JH-LjGy4H-UQ,Jennifer,1,,1,4.0,0
4321,I1Kn2D6aS__ik2GJnoPLIQ,Bridget,237,"2011,2012,2013,2014,2015,2016",28,3.72,200
4322,-CiiM_BQV6mB7qfZbemEWw,DJ,3,,0,4.33,0
4323,gC9syNZtvy4iYv4zftxzJw,Rebecca,243,"2010,2011,2012,2013",106,4.08,1566
4324,o4gaI4EdzxJ9Al4houpusw,Kate,133,"2008,2009,2010",23,3.75,111
4325,6rvdsoYos-0udWV7mcNtOg,Nicole,197,"2010,2011,2012,2013,2014,2015,2016,2018",36,4.03,551
4326,5wHwFTOY1FX9nqx9HCuITA,Cynthia,43,2015,8,3.24,11
4327,AXPuW4eRq369APcuE4ZufA,Nathan,3,,2,4.0,0
4328,2LfozZiejXfQHcS52-Fv5w,Nicey,361,"2010,2011,2012,2013,2014,2015,2016",40,3.61,209
4329,hIlQOXn094Q205B_vu7Sjw,Boon,853,"2011,2012,2013,2014,2015,2016",36,3.74,156
4330,nhTRru3-qxMnL2evEKAB5A,Chiara,77,"2009,2010",6,4.1,40
4331,TpdYBWVAJVFzmma6pssBQg,Adam,102,"2009,2010,2011",4,4.21,72
4332,1BzhS5kE9d722YQNbh95vg,Tomas,376,"2011,2012,2013,2014,2015,2016,2017",17,4.3,67
4333,FNASVQChuhi28nR871PcdA,Jessica,176,2010,15,4.2,35
4334,sKARgAsMl_7FQ5ZbQ-NwnA,Mimi,209,"2011,2012,2013,2014",24,3.58,77
4335,BSMfkB9ynCFegpVqRHQ-5g,Adolfo,384,"2011,2012,2013,2014,2015,2016,2017",34,4.06,214
4336,bjs9yz6OJ4kg4Z5RvlrmHg,Mary,660,"2008,2009,2010",40,3.95,750
4337,SmVhjkp9ZTEWq2uf8krcrQ,Adriana,222,"2009,2010,2011",7,3.59,135
4338,IAFoWYEIAnp_qeS7tKboEw,Felicia,54,2019,3,4.48,15
4339,EApYnqfUdvuZAfREknSSyw,TONY,23,,3,3.74,9
4340,bz3DJ6g8Ipp-ODhkClODOg,Olivia,53,,6,3.64,0
4341,d1bSHccSwWTN8yaOzhh3MQ,Rae,20,,0,3.0,6
4342,b1ZS9gYy9KpeWSh4O1HN4Q,Frank,15,,0,4.53,2
4343,IxauDPL-r9_mAMrCnExZYA,Avigail,71,,3,3.69,11
4344,bu0yuueBapV96Y_rxCj39g,Eunice,451,2012,24,3.56,68
4345,ziV4WP_am28MwNIBBaTztQ,Christophe,29,,2,4.16,7
4346,w2iP5fap28DT32fBdAKI2A,Veronika,29,,5,3.79,3
4347,Vp14grGEIvYzmrsOdix4UQ,G.,281,"2010,2011,2012",11,3.76,78
4348,x1FY-UEpDW03M38xt8QFsQ,Evelyn,1098,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",202,4.05,12392
4349,1kdfj_PaRk8i870ghdIvXg,Terinee,601,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",208,3.78,1191
4350,Mf2NAhMTiYk0DC0fZjhNMw,Sally,341,"2007,2008,2009,2010,2011",11,3.86,87
4351,LyrAjv8V6HWkceuTB4Xtkw,Duke,1308,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",116,3.78,1339
4352,dkcKCYISLc9nGfgMJ5ZitA,Desiree,26,,3,4.81,5
4353,z3nv7VqIQEm8I7MTDwM-Ww,Monica,107,"2011,2012,2013",10,3.79,34
4354,RdGgH2C655oklnPT3oZJ0A,Erica,1372,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018",50,3.7,227
4355,dCATwLTGaDZAbSFxA-4pkw,Jen,760,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",69,3.48,579
4356,WlgB9SAzYAyHEAlawc27xg,Anjali,188,"2008,2009,2010",30,3.67,426
4357,_kq9t9najTTZw-eT0VNBgw,Michael,421,"2014,2015,2016,2017,2018,2019,20,20,2021",18,3.74,87
4358,TTZo51CKSyHpdeUN1vP1VA,Jason,23,,0,3.6,3
4359,nvpWH_DUOJB9fHYeqdTNxQ,Jan,39,,1,3.33,12
4360,wqeLjhyY3d6ac2C8dxCBlw,M,51,,2,3.42,9
4361,JYbaPVqLppqRTTWsxzw_3A,Krista,127,,11,4.09,44
4362,SeeyLanTQASHqytvBHURHg,Ann,312,"2014,2015,2016",149,3.77,325
4363,SsHXy7dNXIKm6B4fnq5sMA,Alex,78,2012,11,2.57,31
4364,r8upcNxujlyoN8sUfcWlNw,Lovey,292,2011,15,3.34,315
4365,qJgae_Bqpwx1qm8-bXA_cA,Patricia,709,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",50,4.01,166
4366,0mT2HUnzH50Wakg2pgYwmQ,Linda,141,"2007,2008",8,3.08,43
4367,xZfssbFXzM3-sGQPj44R5w,Anthony,381,"2009,2010,2011,2012,2013,2014,2015,2016",30,3.62,329
4368,A7cl9FfREOTi0Uy-AT1r5g,Michael,84,2010,11,3.86,77
4369,XlF_Od3qOngwITJAX4g2ZA,Mike,155,2015,5,3.35,15
4370,VMAIGoKrWNRB20N9HsVdKg,Patty,118,,4,4.13,21
4371,7ug00c11bgxFWjoj0-LfUg,Evan,4,,0,4.0,0
4372,i5TFPOK5f82bxBV4JMIphg,Jillian,57,,7,3.86,74
4373,qr-weHp14zYJyjgNfmgfLg,Kavita,173,"2013,2015,2016,2017",18,3.45,64
4374,zbgP8acP_qBlC6qtddNQiA,Manami,426,"2011,2012,2013,2014,2015,2016",85,3.79,3131
4375,-vdo-XDggc2QNmdqRA9YOA,Hilary,343,"2008,2009,2010,2011,2012",45,4.16,971
4376,iJQtNnEcrxdpaD132v26nQ,Danah,422,"2010,2011,2013,2014,2015,2016,2017,2018,2019,20,20,2021",304,4.18,2672
4377,gVEye2LuFCLxxFRc41jIKA,Tran,281,"2011,2012",18,3.95,114
4378,j6Y-qkkYiJq6ilGCjN9Ycg,Carl,34,,3,3.89,1
4379,xdYAjnWeAHQfcLH7c2l4OQ,Erin,204,"2010,2011,2012",8,3.66,96
4380,04VUNbOYQczWzwZqNyGaAw,Daryl,377,"2016,2017,2018,2019",29,3.92,159
4381,bm4TNvBKcxNOSa4542jlMg,Wes,31,,1,4.09,22
4382,iZKJfYxUMxPsVWqUQjBuYA,Jonathan,4,,0,4.0,0
4383,BjuLk3Upbe6KZin1VISarw,Barbara,47,,4,3.72,21
4384,wqcJA3g8lgcRYI-gM6Y7PQ,Brittany,51,,3,4.17,2
4385,pfJdepP88pDSrLn_vTcHTw,Jasmin,329,"2010,2011,2012,2013,2014,2017,2018",21,3.89,106
4386,0mYNAVDIzW4fzgAQ5opGWg,Mary,218,"2010,2011,2012,2013",17,4.08,77
4387,iNV_dTKaxit6ZkvbRfERdQ,Colleen,292,"2009,2010,2011",19,3.99,52
4388,31Y-XTyubC8k7NR7MIJe4w,Becky,87,,5,4.14,13
4389,sIICI_uGUcOJzNf603CdCA,Dale,42,,0,4.45,1
4390,yK4njGSBfFpZhDuTxNpnLg,Natasha,184,"2014,2015,2016,2017",16,4.29,48
4391,h1ZPAX2ztQkqzge9FuzR3g,Heather,130,"2010,2014,2015",6,3.8,45
4392,QgdNGbkLGd7RdDIQ-1beDA,C,40,,1,3.94,20
4393,vimEpZnvi38O0Vz5uaNj4g,Christy,565,"2011,2012,2013,2014,2015,2016",65,3.98,965
4394,T46BA9GqSKY2BkkKbqamVg,Lisa,234,"2009,2010",50,3.31,2881
4395,8wQIoFapkegkC5fcVYg_Iw,Jamie,1148,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",104,3.68,759
4396,avXvMybPionb-Kt_MX5Grg,Lo,208,"2015,2016",30,3.71,280
4397,KepicN2NnZ5aPXVlBypHOQ,John,154,"2009,2010,2011,2012,2013",12,3.22,131
4398,ESDPrVZqf4gyFw7Tzmmf8g,Joanne,81,,6,4.53,27
4399,mW0VU517hSELl5a36CcRPQ,Joe,131,"2010,2011,2012",7,3.56,140
4400,e3eponP3ikkV4NlSuZZ2xg,Marisa,24,,2,3.92,12
4401,Rfx9ozvKaZ_PhOZLS-LXcg,Brian,28,,0,3.97,3
4402,rZfbZIyYve4a92-IrXPo5g,Christine,77,"2008,2009,2010",6,4.01,114
4403,IiT-UsEgwucxcKAJOVmpRA,Kelsee,123,"2012,2013,2014,2017,2018,2019",7,4.02,116
4404,5ihnq137aoYrZ-nYyElmKg,Brian,24,,2,3.96,3
4405,DLarXgBWW3phD5RE7muniQ,Kiki,212,"2011,2012",14,3.3,207
4406,Iq0LWKqCujA-F2KG9URJnw,King,87,,7,3.57,38
4407,i6kNeNRrER8ocnpkBJ3wBA,Jen,414,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",34,3.65,183
4408,HDoMnqWbdZjHPrG9g7SmVg,Elizabeth,305,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",27,4.09,97
4409,amRKO3MKk7r-kK41IHkG6A,Katie,16,,8,4.65,19
4410,TQXtrSpsUyvHMriX8hvNWQ,Erin,144,"2006,2007,2008",23,3.81,33
4411,be_oI-PCDFGil2M-MEX64g,Shane,339,"2013,2014,2015",10,3.52,27
4412,tgQuw5wvWTBKjMLg65ud3Q,Wade,3,,0,5.0,2
4413,B4MAl1wac3kq75REVLio5Q,Jen,3,,3,2.75,1
4414,0-n89YwF9LExnPIwgIVhoA,John,637,"2010,2011,2012,2013,2014,2016,2017,2018",50,3.73,343
4415,xGv9o9nIq-762Vxrw1n0CQ,Ben,49,,9,3.27,37
4416,BbMWvdd-56P6YZhMvo4Ysg,Carianne,184,,6,3.83,27
4417,e4Ev7mGpHd--nI1GC07j4w,Veronica,122,"2008,2009,2010",20,3.09,135
4418,NFX6z16dSUDFocpSJiqY5g,A.,138,,2,3.42,13
4419,-7-d8x5w5c9QolAMgPTKZg,Daniel,100,"2013,2014,2015",8,3.57,52
4420,Phta7D0IREvoW-XQTp9PLQ,Marc,169,"2017,2018,2019,20,20,2021",9,3.96,134
4421,Nf5VyYleVSJb0wf24Ye-vw,jt,64,,2,4.1,12
4422,uanF4DPJffnAX7OuXRYeRA,Kira,47,,3,3.68,10
4423,CGRkejdGiNtvX-lhcOFUZQ,Janet,1358,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",135,3.76,688
4424,wTdEJv1VYUdlZ0_fS_vT5A,Paulina,90,"2010,2011,2012",11,4.06,112
4425,2qW-VO3UxZSU6HSHQ7fh7Q,Devin,873,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",54,3.69,237
4426,0MtMH1cy9_2zMHrSwWDYXA,Leah,152,2012,5,3.37,58
4427,iQItzYZvnHM2DTGkweLTow,Jorge,644,,65,3.19,376
4428,EFy_1YhtUosvtOUUiJCRkw,Katey,414,"2009,2010,2011,2012,2013",25,3.56,85
4429,tGH0247xcANi8t6jq03CEw,Bill,24,,2,2.67,5
4430,1_-bvx_FN9KnyWtZQi9Cyg,Rachel,494,,28,3.74,40
4431,010pekBIqnWFg-wnN0W2HQ,Mishka,80,,5,4.76,17
4432,N-Sy8I9byR2Q2gTI99nKxQ,Barnabas,345,"2010,2011,2012,2013,2014,2015,2016",31,3.57,119
4433,4emM6eSXNlMnDG7q8gymFg,K,15,,0,3.87,2
4434,izXJEGrdooBktYheUVy2KA,Meg,3,,0,5.0,2
4435,YnppGjgF6W1Ziyoi1bRlBw,Titus,9,,2,3.44,2
4436,D2setZ2_pKZ9CWEb0IgrOQ,Rachel,784,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",98,3.69,194
4437,JLOlSZ-HWXbTIiJxFEHb1Q,Hasham,268,"2009,2010",3,3.55,42
4438,V5Th21KjUiYLJQyV-vGtpg,Ben H,1762,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",68,3.63,960
4439,o68LrQnhqefqGxrFB0g-Xw,Nicole,5,,2,2.8,1
4440,06QY6tAtbQNWmsfuFPbhYg,Carla,5,,0,3.6,3
4441,Kh34OUwUgLGSRguPV_MPdw,Brennan,101,"2011,2012",6,3.44,53
4442,ma_kwB2BNIuOusarWrsBmw,Nina,84,2011,6,3.76,23
4443,qpFCY_wj8_G-HOV8MxIaHw,Paul,91,"2011,2012,2013,2014",69,3.53,835
4444,kgKl_TSwiCJ3iX-g2VP0MQ,Gerald,1504,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",294,3.92,2156
4445,nPXVprOV3ioobtAc_s7-CA,Brian,511,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",42,4.11,362
4446,nGozHYFspeWe2DliD9GqcA,liz,332,"2009,2010,2011,2012",29,3.65,190
4447,r9LtFZfoGe8M1FCyrit1vQ,Amanda,57,,17,3.97,53
4448,obIPhHuaE4SMfgpca5qKvQ,John,144,,49,3.85,303
4449,gwakmAy1XKzQPl87jXRLVQ,Taylor,306,"2013,2014,2015,2016,2017",23,4.21,45
4450,JapsODq2leyIn5JTgjOvkQ,Srini,503,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",413,3.62,9968
4451,II3SZQD1NE0zcN4fQqohug,Danny,61,,1,3.39,14
4452,-OpS4V5EeVbNWY5CS24olA,Donna,487,"2010,2011,2012,2013,2014,2015,2016",76,3.66,410
4453,R74d3XBeNKiPfmTSAKhibA,David,37,,2,4.33,13
4454,u7MkgrDxjiHVR13fEZuD_A,Brent,239,"2016,2017,2018",8,3.98,46
4455,4UPqs_cq5ov3mf6xqRAdqA,Thom,58,,1,3.79,8
4456,iHAseovAlAuLKHhVWeRCaA,Nathan,20,,0,2.35,1
4457,JvljCKbnjcDFrWkrqQUdEQ,Frank,166,"2009,2010,2012,2013,2014,2015",10,3.49,74
4458,dTcvqYGwzzNDTeITANKx3w,Esther,177,,3,3.61,18
4459,JhOXyXRkRpjq2DajDeEyvA,Kitty,22,,2,3.61,2
4460,1_cezAbuZSyLR1-FL6V91Q,Hannah,68,"2009,2010",15,3.85,258
4461,FZA5FRwB26-SQBIGPLmpGQ,James,39,,6,4.12,24
4462,vyR9-m1eK4hTCxyxRU-SPg,Jimmy,4,,0,4.75,0
4463,_FQ4wA_9QbE5qzqzhVCpkA,Edward,23,,2,4.04,6
4464,jJBPO0aAZ92t28z6JvCGBg,ivy,10,,1,4.3,1
4465,Lm7h2a2QduZHcqtUao_mHg,Todd,14,,0,3.27,1
4466,dNjsm0vrfhIoM5sMISGk7w,Michael,21,,1,4.22,0
4467,s_zyo9noddpfQ-2NwOY0xA,Sara,147,"2008,2009,2010,2011,2012",12,3.61,123
4468,AMpFQ-gTK7OOwQB03B3Z5g,Elena,37,,2,4.08,2
4469,8eEHKw_Ck5jEZSO6Qt146A,Trevor,33,,1,3.51,12
4470,qGEyFfvqY7LFp0kio4GyPQ,Alicia,304,"2011,2012,2013,2014,2015,2016",34,3.69,385
4471,izVR5ZgKBq0apXMpgCyZTg,Michelle,245,"2015,2016,2017,2018,2019,20,20,2021",9,4.57,39
4472,67HwuY1mtttvvnqn9tHU0Q,Jamie,638,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",38,4.11,81
4473,tsBhRd4NNaP3QC2lX63FIg,Steven,33,,0,3.73,3
4474,aEVQbWnMCUV7ZzC9DoCpJA,Andrew,151,,9,4.62,5
4475,Yq_Z_9ph9FNmFbV6YlwzLQ,Rod,93,,2,4.38,22
4476,WY_b9ZvU9TW0pfTRruJBxA,Mike,386,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",23,3.79,70
4477,0EgbVtQfdNQq3Tapxwl_sw,Sarah,214,,6,3.88,11
4478,2ojn6QbgT3mlv4Bra5hyuQ,Fahad,19,,1,4.11,0
4479,LU8SYDEo1gp1Cq2_2ZHiDg,Maria,320,,14,3.18,38
4480,aJN3F3bS_ooe4rZx8rHmgA,Sid,512,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",37,3.85,163
4481,_qRV6YI3wm6hF0SF-2z8ng,Derrick,382,"2009,2010,2011,2012,2013,2014,2015,2016",28,3.79,260
4482,MHbeOB03Z5EX1kfPGfKCOg,Kent,178,,2,4.07,5
4483,6agmDWsBMxZBc6qDSZworg,Kris,1045,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",124,4.0,705
4484,1T6HR7ezF-pMod0LWNL8tg,Kimmy,71,,8,3.98,103
4485,ZGjgfSvjQK886kiTzLwfLQ,Ali,494,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016",53,4.0,436
4486,WGVRnbgyxQL4FLZpXf7uXw,Steve,339,,17,3.86,272
4487,V8OsxfIHpYWeMMeEsowHRw,Alex,165,"2007,2009,2013,2014",18,3.88,83
4488,LOdnn6Ktg8yfxNYq3AlYhA,Havsa,27,,3,3.59,6
4489,plaAwbdAV_kua1K2ztZHVw,Lauren,111,"2009,2010,2011",18,3.78,179
4490,JUT0U3HTSB3kz9Wh7N0GqA,Corey,865,"2010,2011,2012,2013,2014,2015,2016",294,4.07,4567
4491,nXXoCiolNhtShV-Caj8g4g,Shawna,110,"2017,2018",2,4.38,6
4492,I0zSlNCdJWi1ZWg_3REp5w,D,94,,3,4.26,9
4493,5CX8ilaGZ7kyv2rUxSdQCw,Mariana,627,"2006,2007,2008,2009,2010,2011,2012,2013",75,3.69,254
4494,G1DM_OyYFb32QylgvQGrGQ,regina,187,2009,3,3.85,49
4495,66WeYHwruzUtHqTNCioSZg,Ryan,168,2011,6,3.55,41
4496,rt4VNgCG755zWcMpdOrn8Q,Amy,544,"2007,2009,2010,2016,2017,2018",44,4.12,429
4497,jUyIaGX2VN_dASMfG0NaCg,Nicole,38,,1,3.79,4
4498,lDKbTlZqjIn2gn490gU2HQ,Eva,1326,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",204,3.99,2564
4499,Qx-5FRNpL14H2TtIKmB1kA,Robert,1326,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",71,3.18,393
4500,WLOtw7JOcPqwMe5uSS0i3w,Amanda,155,2012,6,3.83,45
4501,X6qq-3ugM1AMR31N8-I59w,Karen,52,2012,3,3.77,31
4502,ypRztkuHCC9M3NBIau6iOQ,Anita,80,,11,3.78,96
4503,OrCmBq4Y6CxpqIPCiuJiHg,Jessica,389,"2011,2012,2013,2014,2017",37,3.72,190
4504,RoW1Eml8fNYC2a_i9Y__rA,Brian,33,,0,4.15,0
4505,M36aMuK9Pnmgb5g6KsJChQ,Ashley,116,,7,3.97,49
4506,fLDGqfH_QJE5TN2ajHzNjA,Bridgette,176,"2016,2017,2018,2019,20,20,2021",29,4.48,117
4507,GFrQVrt9b-lWscl-qNo2cw,Scott,18,,1,4.29,1
4508,QNFiWpQTPeAwROah1xy3nA,Prince,57,,0,3.15,8
4509,tECsdHQt57sNa-SvXmn5ag,DM,67,,8,3.67,5
4510,qsixwabdZVIerYFcQ4C3bw,Ron,196,"2010,2011,2012,2013,2014",10,3.66,50
4511,wo632pzj23-Di2RakSugjQ,Jeff,1507,"2007,2008,2009,2010,2011,2012",224,4.16,2978
4512,lgHe2KRBonthIVA66p8O8Q,Jamie,67,2009,2,3.73,42
4513,0Uhd7NFocYjKFgT5HJo59Q,Devi,32,2012,1,4.11,24
4514,1sMZdqmCa_X2Lf_x6XOCFw,Patrick,858,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",162,3.87,5759
4515,qVWA653mQL6J1teshUljMQ,Eileen,202,,11,3.46,69
4516,bYENop4BuQepBjM1-BI3fA,Steven,1562,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",401,3.92,20470
4517,uegO5B_J98FsLFDT3_vI2Q,Suzanna,613,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",40,4.12,254
4518,Dw5k44c-nkOexdaqUtcWCA,Janet,1217,"2007,2008,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",47,3.67,376
4519,LuijV0J5TEiQn7c4eW6ttg,George,658,"2006,2007,2008,2009,2010,2011",95,4.22,1083
4520,4L244br7B80VXvSK0YaGlQ,Jim,11,,0,3.92,4
4521,xOr3cP1xO2qC4lx2E9jnBg,Robert,281,2010,22,3.66,160
4522,OsGheYI1GkL9Tzvbj9NORw,Volunteer,53,,2,4.04,4
4523,yFcfowj9X6C6zNd6nqK8aQ,Shianne,197,"2012,2013,2014,2015",7,3.4,147
4524,6OV_PFTl9RW2FmYQoOsuRQ,Stacy,166,"2006,2007",12,4.08,38
4525,PO2da8MNz8gJ1443AaVgQA,Penny,111,,3,3.39,36
4526,6Rb1cZiuhBPILcHxfbInig,Glen,807,"2010,2011,2012,2013,2014,2015,2016,2017",26,3.53,274
4527,gpqGjIHlvUKDTttna4wcZQ,Kimberly,445,"2009,2010,2011,2014",32,3.59,142
4528,lZ3EzQypsUlF0ce_S58wqg,Rusty,280,"2008,2009,2010,2011,2012,2013,2014",27,3.78,218
4529,9rgiTp7kcoJ0cOY6uQDn4g,Arthur,734,"2012,2013,2014,2015,2016,2017,2018,2019",57,4.99,233
4530,nKVklvB7yZ56dc_8bnLpfA,Nicole,575,"2009,2010,2011,2012,2013,2014,2015,2021",26,3.91,139
4531,NH4bStbgfdjMJXBlRfIwLQ,Jenn,20,,0,4.35,0
4532,0oDlmAHfgAs33x1AUZxFwg,Mick,9,,0,3.56,0
4533,DwgoefLg51quf7saVqcTHg,Punam,322,"2012,2013,2014,2015,2016,2017",5,3.16,129
4534,EYFYp4zkpAmK_u6G6LRkFA,Dan,15,,0,3.47,2
4535,1_RvWzeD5Pd3Sc9_DmsCtA,Jeremy,19,,2,3.45,8
4536,flva-wLenoKstFqVTjq0jg,Treven,69,,3,4.14,15
4537,85mIDOxqpDPlmChstIf6eQ,Lynda,15,,1,4.31,1
4538,nwFjlyd1jt_jhiXVmEFJ0g,Philip,182,"2012,2019,20,20,2021",4,3.46,47
4539,Clb8FBbQhLNKw155r1xG5Q,Hanna,15,,0,4.56,4
4540,LtoYWPXYzJWR4Rzf39mvdg,Cary,12,,1,2.36,4
4541,nLOF2qXMJfTbbcVtDo8oZA,Jenna,293,"2011,2012,2013,2014,2015",20,3.66,125
4542,ZylBq6GisookWpsmfNnfsg,Nerick,218,"2010,2011,2012,2013",13,3.84,433
4543,Dd6ElS2Cng3Qag_h4IQC-Q,Jennifer,1850,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2021",155,4.06,963
4544,czKYXOuClINUXE7WRBaw7A,Chrim,69,,3,4.1,6
4545,h5e3Lt-rkc4l0rL_J31XHQ,E,629,,15,3.31,36
4546,jSmWqh77tmga-wl1GtYong,Stefanee,49,"2010,2011",9,3.96,85
4547,CpTbwv-knzEfMCEwSMalKg,rich,52,,2,3.36,5
4548,ckA6PwJswcCLC_raud3XmA,June,259,2012,13,3.66,91
4549,_7VEyrZ5gERe8sRRhqWGpw,Sarah,267,"2010,2011,2012,2013",32,4.02,80
4550,xTwnQvJd1q9QnDdY5Rc4Ow,Sara,53,,0,3.85,14
4551,z9sL9d4kfAiQeGJ1dGmBng,Allison,381,"2011,2012,2013,2014,2015,2016,2017",55,3.87,468
4552,MfDqmwzf1WxvJFtiRKi4Sg,Sybil,100,,5,3.61,17
4553,7z50dr2py6G8YyFHIn4KFQ,Matt,1189,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",59,3.7,281
4554,S1zrh7lIowUfMioAD5JVsg,Briana,178,"2011,2012,2013,2014,2015,2016",9,3.97,75
4555,a3PFZgQX9jjT8bJSF0wCdw,Venissa,307,,28,3.97,210
4556,zAF--quEXsxrIDceOAAAzA,Courtney,495,"2008,2009,2010,2011,2012",59,3.42,1292
4557,58HSrsfX2Em9W6qjhwrMGQ,Mark,5,,9,4.69,3
4558,aDylqeGgFOEY_5C9FjZpvw,MIchelle,228,"2011,2012,2013",26,3.41,134
